Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2024-12-17,44.8824,45.0172,42.8744,43.0603,6826465.7130918
2024-12-18,42.9488,43.553,42.8744,43.2602,6768732.8819034
2024-12-19,43.051,44.055,42.2004,43.7529,5233185.8675213
2024-12-20,43.6832,43.9063,43.2881,43.567,7332044.8198288
2024-12-23,43.8412,44.7615,43.237,43.237,4540569.3837973
2024-12-27,43.6692,43.897,43.237,43.5995,1820530.1241472
2024-12-30,43.6925,43.9528,43.3625,43.8784,2232403.9084013
2025-01-02,44.3664,46.2025,44.3664,45.8957,4210518.7373175
2025-01-03,46.3419,46.3419,45.7191,45.7841,1947649.9227845
2025-01-07,46.4814,46.7138,45.9236,46.4302,3532424.2066594
2025-01-08,46.5836,46.6115,45.9654,46.4814,3023812.7009822
2025-01-09,46.6208,47.411,44.6267,46.2815,5586508.2127141
2025-01-10,46.3419,47.4575,46.2768,46.7231,3772763.6055994
2025-01-13,46.8346,47.1693,46.2722,46.6766,2923492.8978028
2025-01-14,46.909,47.411,46.7974,46.8997,3157309.2505658
2025-01-15,47.067,48.0617,46.9555,47.9595,2457618.9621483
2025-01-16,48.3313,48.3592,47.5504,47.8758,1855500.06283
2025-01-17,48.0617,48.9449,47.7456,48.8054,2637485.7214215
2025-01-20,49.1959,49.577,49.0099,49.2795,2985286.4973486
2025-01-21,49.5584,49.5863,48.7961,49.2981,2401595.4186207
2025-01-22,49.4562,49.735,49.0843,49.0843,3707951.5912164
2025-01-23,49.3446,49.3446,48.3964,49.2702,2501586.0575306
2025-01-24,49.2702,49.4283,48.8519,48.9913,1907868.3769859
2025-01-27,48.6939,48.7125,47.7363,48.6195,3145984.2785748
2025-01-28,48.7682,49.0843,48.5265,48.7032,2000400.1105211
2025-01-29,48.9913,49.1773,48.3406,48.6195,1622664.7486742
2025-01-30,48.666,49.6607,48.666,49.6607,1753778.6222548
2025-01-31,49.7257,50.0883,49.4004,50.0046,2208368.462527
2025-02-03,48.3778,49.419,48.164,49.2423,2560781.8410279
2025-02-04,49.5026,50.4044,48.9913,50.4044,2283843.8932612
2025-02-05,50.4787,51.3712,50.423,50.99,3136931.1854636
2025-02-06,51.176,51.929,51.0272,51.743,2268471.0613157
2025-02-07,51.9662,52.6169,51.4827,52.1893,2500706.1347448
2025-02-10,52.245,53.1747,52.245,52.6727,2828396.6949263
2025-02-11,52.8958,53.5837,52.682,53.4164,2207553.0817548
2025-02-12,53.7138,53.7975,52.0684,53.0352,3164425.007568
2025-02-13,52.9887,53.4536,52.431,53.3513,2839401.1082495
2025-02-14,53.4536,53.8626,53.0166,53.5372,2570401.8281589
2025-02-17,53.5372,54.4483,53.3978,54.1415,2065903.8001501
2025-02-18,54.2902,56.7072,54.2902,56.7072,5511084.4155908
2025-02-19,57.2929,57.8135,55.6847,56.512,5251382.4125629
2025-02-20,56.2517,56.5027,55.7869,55.8892,3451578.8803915
2025-02-21,55.8706,56.4005,55.5917,56.1216,1989043.9432236
2025-02-24,56.0937,56.2424,55.3779,55.6847,2759399.1309596
2025-02-25,55.6475,57.0512,55.4058,56.3819,2962908.7055242
2025-02-26,56.7072,57.5439,56.7072,57.4417,4676939.1286874
2025-02-27,58.5758,60.0632,58.3341,58.4921,8630211.6865956
2025-02-28,57.9158,59.0592,57.2185,58.2876,5704806.193789
2025-03-03,57.7019,59.6263,57.2743,59.6077,3132401.4118073
2025-03-04,59.0313,59.1336,57.7856,57.7856,3938651.6404214
2025-03-05,58.9941,59.7285,58.5665,58.8175,3259274.8750926
2025-03-06,59.0313,59.775,58.7059,59.6821,2674938.3762284
2025-03-07,58.9941,59.9238,58.7989,59.9238,2686555.9386811
2025-03-10,59.8866,60.2398,59.3567,60.2398,4100008.8258869
2025-03-11,60.1933,61.6343,60.1933,60.6861,4245903.896288
2025-03-12,61.5413,61.8109,60.6953,61.5134,3122010.1476135
2025-03-13,61.5878,62.1828,61.2717,61.941,3065124.968204
2025-03-14,61.9132,62.694,61.5692,62.6476,4123212.7554857
2025-03-17,62.6569,63.2053,62.0805,62.8986,2945868.5382267
2025-03-18,63.1124,63.9397,62.9079,63.5865,3725153.113548
2025-03-19,63.1682,63.8003,63.0473,63.4563,2742321.3141542
2025-03-20,63.4563,63.8375,62.7498,63.4749,2319724.9500364
2025-03-21,63.4749,63.7817,63.0287,63.4006,7638919.5049157
2025-03-24,63.6795,64.8229,63.5865,64.4696,5238332.0174077
2025-03-25,64.544,65.0739,64.1443,64.9809,3780663.5480672
2025-03-26,65.0739,66.2824,64.6091,65.1762,2553771.5026479
2025-03-27,64.795,65.2691,64.0141,64.9252,2743826.2187719
2025-03-28,64.795,65.1947,64.0234,64.1814,2018418.089325
2025-03-31,63.6609,63.7724,62.192,63.2704,3738680.0439038
2025-04-01,62.5918,64.7485,62.4709,64.0978,3024875.4928066
2025-04-02,63.9119,64.5161,63.6609,64.2744,2963447.631338
2025-04-03,63.3169,64.9437,61.7272,62.034,3940089.8516251
2025-04-04,61.2624,61.3554,58.7524,59.6728,6305614.8902307
2025-04-07,55.5731,60.0632,53.4536,59.5054,7787551.1566945
2025-04-08,59.8215,60.4351,57.7763,59.1986,5183608.9954547
2025-04-09,57.6648,58.8733,57.014,57.6741,3729284.8781203
2025-04-10,62.285,62.4709,58.7338,59.775,4178781.2778172
2025-04-11,59.775,60.6117,59.4961,59.9052,2467698.2732763
2025-04-14,60.5187,60.8906,60.0725,60.4258,2607836.1960619
2025-04-15,60.4258,60.6861,58.2597,58.613,4053701.0068105
2025-04-16,58.3992,59.4589,57.9529,59.366,2526683.2195291
2025-04-17,59.3102,59.9424,59.1057,59.2172,1762033.5457975
2025-04-22,59.4032,61.3368,59.4032,61.3368,5118686.1839483
2025-04-23,62.1828,62.5081,61.6157,62.3687,3629857.9061294
2025-04-24,62.1549,63.4935,61.783,63.4935,3926545.7100656
2025-04-25,63.4935,64.3581,63.447,63.9583,3349871.4239192
2025-04-28,63.9583,64.5905,63.949,64.4417,2806679.3830414
2025-04-29,64.4417,64.5626,63.6051,63.8933,2204750.8826633
2025-04-30,64.0606,64.3023,62.8242,63.4285,3017675.8311866
2025-05-02,63.9583,64.4789,63.54,64.2,2144155.6131705
2025-05-05,63.9119,64.135,63.1682,63.9769,1409081.2414828
2025-05-06,63.8654,64.4417,62.285,64.4417,3810409.8864472
2025-05-07,64.4417,65.4922,64.2,65.0181,3014653.1135484
2025-05-08,64.9623,65.4643,64.795,65.2412,2741409.1203616
2025-05-09,65.2598,67.4537,65.2598,67.1841,6936216.1801621
2025-05-12,67.398,68.309,66.7751,67.398,2536488.2270991
2025-05-13,67.398,68.0487,66.9982,67.8628,2721097.7486735
2025-05-14,67.9557,68.4577,67.0819,67.7233,2887408.5336848
2025-05-15,67.556,67.556,66.208,66.6543,2230421.3928828
2025-05-16,66.6543,67.7233,66.6543,67.2957,2415123.4246767
2025-05-19,66.3754,67.2027,65.39,67.147,3948975.1355009
2025-05-20,67.2957,67.9929,66.9424,67.8535,2906576.4360315
2025-05-21,67.5002,67.6676,66.3754,66.6357,2694080.4617697
2025-05-22,67.463,67.5281,65.2598,65.5573,3160771.9295968
2025-05-23,65.5387,66.394,64.3302,65.5852,2612643.5003768
2025-05-26,66.4404,66.8402,66.1616,66.8402,1864021.7600291
2025-05-27,66.8402,67.4909,66.2359,67.4909,3689859.3890968
2025-05-28,67.398,69.3688,67.1841,69.3037,6604862.8607074
2025-05-29,69.4338,70.159,67.0354,67.5188,3648765.4890212
2025-05-30,67.5839,68.3648,66.7472,68.3648,7733297.1400405
2025-06-02,66.7472,69.3409,66.4311,68.7831,3856288.5011331
2025-06-03,68.6994,69.1364,66.8123,69.0713,2900972.0378483
2025-06-04,68.4113,70.4192,68.3648,69.908,5681900.2331531
2025-06-05,69.908,70.1868,68.8482,69.5361,2708495.920513
2025-06-06,69.406,69.4896,67.8628,68.5321,3583083.2331544
2025-06-09,68.5321,69.4431,68.4298,69.3967,3553045.3800129
2025-06-10,69.3967,72.325,69.3037,72.325,6313843.996968
2025-06-11,72.0461,72.3901,70.6052,71.4511,2536408.6252823
2025-06-12,71.3954,72.2692,70.6981,72.1019,2893548.6305811
2025-06-13,71.5813,72.0461,71.0142,71.8416,2833420.2149869
2025-06-16,71.7672,74.1656,71.7579,73.0873,3297843.031035
2025-06-17,72.7898,75.8762,72.6689,75.8762,5385002.6676726
2025-06-18,75.7646,76.7872,75.2719,75.839,2862619.0219513
2025-06-20,75.8762,77.1405,75.4857,76.9731,6515809.9417067
2025-06-23,76.9731,77.9027,76.406,77.3636,2543428.6449643
2025-06-24,76.7872,77.0661,74.3795,76.7035,4725101.4549554
2025-06-25,76.7872,77.6239,75.5415,76.2015,2846192.0037832
2025-06-26,76.1365,77.0847,75.5973,76.8895,2406742.6442074
2025-06-27,76.9266,77.1776,75.1139,75.8669,2338606.7161227
2025-06-30,76.2294,76.9917,75.6066,76.3224,2942832.9121859
2025-07-01,76.2294,77.0754,75.8669,76.6756,3996102.6381504
2025-07-02,76.6756,77.8749,76.406,77.8284,3373421.7289911
2025-07-03,77.9027,78.9811,77.9027,78.2374,2646364.551096
2025-07-04,78.2374,78.5535,77.5402,78.5442,1530153.4534434
2025-07-07,78.5442,78.8231,77.7633,78.4977,1611695.8334585
2025-07-08,78.4977,79.8921,78.4977,79.8271,3343258.0189229
2025-07-09,79.5761,81.4818,79.5203,79.8085,6499228.022706
2025-07-10,79.8085,80.8218,78.6,79.0183,3356916.1847064
2025-07-11,80.2268,80.8404,79.2042,80.8404,1859746.9273266
2025-07-14,80.7846,82.0117,80.3198,81.9931,3411679.0075679
2025-07-15,82.179,82.681,81.0635,81.3424,2290800.4466299
2025-07-16,81.3424,81.7142,80.7288,81.3424,1357440.1006804
2025-07-17,81.3424,81.4353,79.102,80.4313,2403672.5957593
2025-07-18,80.6451,81.8537,80.5057,81.2587,1968363.6063576
2025-07-21,81.268,82.0489,80.2826,80.7939,1758098.6343668
2025-07-22,80.7567,80.7846,79.5575,80.5894,1723795.6298248
2025-07-23,80.7846,81.2494,79.0276,79.6969,2662821.6888704
2025-07-24,79.6226,80.0874,78.2002,79.0183,2561206.7426176
2025-07-25,78.6464,78.8231,76.7872,77.3543,3300146.1052212
2025-07-28,77.3914,78.8696,76.8802,77.8284,1890698.049961
2025-07-29,77.6053,79.9293,77.5681,78.851,2629524.4640407
2025-07-30,79.0183,79.2786,78.2188,78.758,1839641.0143819
2025-07-31,78.758,79.0369,77.6239,77.7726,2364159.9750174
2025-08-01,77.7726,77.7726,75.8948,76.6477,3696514.7464019
2025-08-04,76.6199,77.2892,76.1365,77.0475,1910972.8478413
2025-08-05,77.4844,77.9213,76.4432,76.8058,2604988.8175608
2025-08-06,76.9731,78.414,76.3967,78.3954,4520109.5654778
2025-08-07,78.3954,78.7301,76.8987,76.8987,2382834.1309599
2025-08-08,77.0661,78.0701,77.0103,77.9864,2054247.5124892
2025-08-11,78.0887,78.8881,77.7819,77.7912,2713486.0938666
2025-08-12,78.0887,79.26,78.0608,79.26,3647350.9432225
2025-08-13,80.2,80.78,78.1,78.56,3486291
2025-08-14,78.95,79.38,77.3,78.14,1460963
2025-08-18,78,78.98,76.54,78.95,2265064
2025-08-19,79,80.03,78.48,79.38,1938632
2025-08-20,78.89,80.78,77.55,80.19,2740111
2025-08-21,80.2,83.2,79.12,83.2,3199345
2025-08-22,82.69,83.9,82.38,83.4,3615392
2025-08-25,83.4,84.1,82.18,83.8,2347825
2025-08-26,83.5,83.66,82.66,83.25,2257434
2025-08-27,83.25,83.6,79.04,80.48,3722428
2025-08-28,80.48,81.36,77.92,78.18,2385184
2025-08-29,78.05,78.91,77.1,77.78,2094517
2025-09-01,77.78,78.83,76.92,77.82,2039521
2025-09-02,78,78.3,76.84,77.69,2138023
2025-09-03,78,80.3,77.92,79.62,3871472
2025-09-04,79.7,81.15,79.01,80.48,2890197
2025-09-05,80.49,82.05,80.02,81.08,2629582
2025-09-08,81.47,83.04,81.2,83.04,2253385
2025-09-09,83.04,83.19,81.64,82.44,1741921
2025-09-10,80.98,81.29,79.12,80.59,2458546
2025-09-11,80.59,82.6,80.44,82.6,3145741
2025-09-12,82.51,82.57,81.1,81.24,1441445
2025-09-15,81.3,82.76,81.13,82.75,1980243
2025-09-16,82.77,83.19,81.78,82.46,1931868
2025-09-17,82.72,82.94,81.56,82.22,1577457
2025-09-18,82.22,82.74,81.8,82.13,1371905
2025-09-19,82.49,82.72,80.71,81.52,3932167
2025-09-22,81.49,82.22,80.8,82.22,1159478
2025-09-23,82.3,84.97,82.26,84.97,3078293
2025-09-24,85.04,88.44,85.01,88.44,5158839
2025-09-25,88.33,88.78,86.96,88.75,2079316
2025-09-26,88.7,89.18,87.76,89.14,2705406
2025-09-29,89.15,89.49,87.5,88.28,1304772
2025-09-30,88.59,88.75,85.59,86.52,3125456
2025-10-01,86.7,87.86,86.05,87.85,1660967
2025-10-02,88.31,88.36,86.59,86.61,1491729
2025-10-03,87.09,87.8,85.45,86.15,1019969
2025-10-06,86,86.53,85.2,85.61,1162446
2025-10-07,86,87.45,85.76,87.23,1378233
2025-10-08,87.26,88.22,86.61,88.1,1968799
2025-10-09,88.1,89.5,87.91,88.88,1860879
2025-10-10,88.88,89.4,87.76,89,2012617
2025-10-13,87.5,88.95,87.27,88.63,1300188
2025-10-14,87.6,87.78,84.85,87.13,1776149
2025-10-15,87.2,90,87.2,89.34,3966564
2025-10-16,89.5,90,89.12,89.94,1381766
2025-10-17,89.1,89.4,87.6,88.85,1366066
2025-10-20,89,92.21,88.9,92.09,2753652
2025-10-21,92,92.79,91.62,91.82,1459367
2025-10-22,92,95.2,92,95,3115552
2025-10-23,95.5,97.7,95.35,97.3,3680401
2025-10-24,97.3,98.4,96.72,97.65,1839167
2025-10-27,98,99.6,97.88,97.9,2097703
2025-10-28,97.9,99.65,97.32,98.92,2196910
2025-10-29,99,99.85,98.42,99.82,1799881
2025-10-30,99.27,101.78,99.25,100.6,2347402
2025-10-31,100.6,101.44,99.53,100.06,2068056
2025-11-03,100.42,100.94,98.1,99.09,1582833
2025-11-04,98.3,98.49,96.61,97.72,1721250
2025-11-05,97.5,98.28,96.93,97.96,1329463
2025-11-06,97.96,99.7,97.66,98.6,1487622
2025-11-07,98.75,99.45,98.41,98.93,1232442
2025-11-10,99.41,101.98,99.4,101.8,1785380
2025-11-12,101.8,104.6,101.8,103.5,2963174
2025-11-13,103.5,105.28,103.48,103.76,1910978
2025-11-14,102.52,104,102.3,104,1178185
2025-11-17,104,104.98,102.74,102.76,1223560
2025-11-18,101.28,101.82,99.37,100.72,2140245
2025-11-19,100.5,102.54,100.5,101.88,1567109
2025-11-20,102,102.4,99.31,101.2,2402113
2025-11-21,99,99.27,97.28,98.6,2854397
2025-11-24,98.94,99.39,95.57,96.58,5190296
2025-11-25,96.71,97.14,94.58,95.19,2671469
2025-11-26,95.12,96.19,94.35,95.58,1749258
2025-11-27,95.4,95.43,92.8,93.31,1673561
2025-11-28,93.15,94.1,91.8,94.02,1840834
2025-12-01,94,95.59,93.8,94.39,1185354
2025-12-02,95.15,95.15,92.38,93,1786470
2025-12-03,93,93.3,90.86,91.57,1923059
2025-12-04,91.57,92.36,91.12,91.67,1495996
2025-12-05,91.8,92.06,90.64,91.66,1336461
2025-12-08,92,92.13,90.4,91.66,1357049
2025-12-09,91.4,92.48,90.9,92.48,2177805
2025-12-10,92.6,93.14,91.5,92.87,2575272
2025-12-11,92.87,94.75,92.26,94.38,1710227
2025-12-12,94.67,94.7,92.73,93.6,2004968
2025-12-15,93.73,95.1,93.5,94.82,2651188
2025-12-16,94.52,94.79,91.9,91.9,2497153
2025-12-17,92.1,93.03,91.5,92.33,2422771
2025-12-18,92.33,92.4,91.3,92.35,2000802
2025-12-19,92.5,93.73,92.01,93.16,4321072
2025-12-22,93.2,95.1,92.98,94.87,1177823
2025-12-23,95,95.11,93.41,93.89,881092
2025-12-29,93.89,95.62,93.32,95.62,746448
2025-12-30,95.64,96.58,95.22,96.11,1240593
2026-01-02,96.78,101.38,96.25,101.3,3073072
2026-01-05,100.32,101.58,99.6,99.75,2402948
2026-01-07,99.7,100.34,98.2,99.62,3395047
2026-01-08,99.92,99.97,92.58,92.58,3152589
2026-01-09,92.58,96.4,92.5,96.19,2012143
2026-01-12,96.44,98.87,95.8,98.85,1571116
2026-01-13,98.85,99.8,97.49,97.97,2977325
2026-01-14,98,99.52,97.22,98.36,2762325
2026-01-15,98.3,99.8,97.55,99.8,2878289
2026-01-16,99.72,100,98.74,99.63,1936443
2026-01-19,99.53,99.53,97.33,97.91,1825029
2026-01-20,97.7,98.1,96.09,97.54,1504473
2026-01-21,98.27,98.96,96.46,98.93,2208598
2026-01-22,99.4,104.98,99.27,104.98,5555995
2026-01-23,104.5,104.52,102.52,103.18,1946357
2026-01-26,103.9,104.5,102.3,102.74,1617624
2026-01-27,103,104.72,102.22,103.98,2523425
2026-01-28,104.9,105.1,103.52,104.96,1932410
2026-01-29,105.1,108.96,104.58,106.48,2931843
2026-01-30,105.8,108.7,105.26,107.96,2793690
2026-02-02,105.52,108.4,103.62,107.24,2849022
2026-02-03,108,108.22,104.68,106.1,4315862
2026-02-04,107.4,110.66,107.02,110.52,2453732
2026-02-05,108.9,109.76,106.38,107,2310538
2026-02-06,106.98,111,106.96,110.74,1569871
2026-02-09,110,111.4,109.3,110.06,1326771
2026-02-10,110,111,108.7,109.16,1276635
2026-02-11,109.5,112.18,108.2,111.9,1616104
2026-02-12,111.9,112.4,109.8,110.48,1061861
2026-02-13,110,110.06,107.24,108.36,1520067
2026-02-16,108,109.56,107.94,109.04,615560
2026-02-17,108.8,108.8,105.88,106.46,1323204
2026-02-18,106.94,108.42,106.68,108.2,966633
2026-02-19,110.94,111.82,109.52,111.5,2163390
2026-02-20,111.5,111.7,109.16,109.94,1226962
2026-02-23,111.04,113.34,109.58,113,1761398
2026-02-24,113,113.7,111.82,113.36,1383733
2026-02-25,113.8,115.1,113.22,115.1,1222811
2026-02-26,115,115.88,113.56,115.24,1615345
2026-02-27,115.44,115.88,113.18,114.66,2884232
2026-03-02,116.56,122.64,116,120.5,4321090
2026-03-03,121,121.5,113.8,114.72,3451224
2026-03-04,114.06,117.9,113.9,117.8,2376462
2026-03-05,118.5,120.5,117.5,119.7,1779859
2026-03-06,119.7,120.26,116.5,119,1563767
2026-03-09,118.4,120.38,116.66,118.88,2655766
2026-03-10,118,122.08,117.22,122.08,2678666
2026-03-11,122.04,129.5,122,128.9,3623916
2026-03-12,128.9,130.9,127.2,130.5,3910110
2026-03-13,128.82,130,127.22,128.4,1818623
2026-03-16,128.4,130.2,128.08,129.58,2275982
2026-03-17,129.58,136.38,129.56,136.04,3317921
2026-03-18,136.04,136.26,130.16,133.14,3094953
2026-03-19,133,134.48,132.36,133.2,3342781
2026-03-20,133.2,134.2,131.5,133.8,9353128
2026-03-23,132.48,132.5,124.84,127.56,4065086
2026-03-24,127,130.76,127,129.94,3394047
2026-03-25,127,133.64,126.56,133.64,2583814
2026-03-26,132.9,133.92,124.66,130.68,3868783
2026-03-27,128.52,131.34,127.88,129.86,2079604
2026-03-30,130.46,133.98,130.02,132.56,2147089
2026-03-31,132.46,134.34,131.16,134.34,2869791
2026-04-01,133,133.96,129.38,130.54,2641307
2026-04-02,132,133.94,129.86,133.94,2412548
2026-04-07,133.9,136.88,133.22,135,2702312
2026-04-08,125,131.16,121,131.16,3718714
2026-04-09,133,136,132.82,136,2400776
2026-04-10,135.26,135.26,128.5,128.58,2385700
2026-04-13,132.66,134,129.32,131.4,2289944
2026-04-14,131.4,132.5,126.8,127.8,2253259
2026-04-15,127.8,129.7,127.5,129.62,1666756
2026-04-16,129.6,129.96,127.5,129.64,1902430
2026-04-17,129.5,129.94,123,124.02,2311600
2026-04-20,125.98,127.78,125.58,127.48,1879743
2026-04-21,127.4,127.48,126,126.94,1110586
2026-04-22,126.94,129.62,126.5,127.98,1246827
2026-04-23,128.2,129.78,127.76,128.54,1589406
2026-04-24,128.8,129.54,127.54,129.08,963216
2026-04-27,129.08,129.3,126.92,127.1,946895
2026-04-28,127.32,129.4,126.98,128.32,1380890
2026-04-29,128.5,133.08,128.42,130.92,2633451
2026-04-30,132.16,135,131.84,132.92,2348693
2026-05-04,133.6,138,133.5,138,2309175
2026-05-05,138,144.66,137.22,144.26,2725340
2026-05-06,145,145,136.58,141,2871298
2026-05-07,141,141.7,138.1,140,1607314
2026-05-08,140.2,141.78,138.66,140.3,737872
2026-05-11,141,145.18,140.72,143.86,1479831
2026-05-12,144,146.98,142.92,143.38,1730291
2026-05-13,144,145.4,143.14,144.68,1137015
2026-05-14,144.9,145.74,144,144.36,885736
2026-05-15,144.7,144.96,140,140.08,1093552
2026-05-18,141,145.12,140.6,145.12,1229884
2026-05-19,145.12,146.3,143.12,143.34,1328025
2026-05-20,143.34,146.46,143.2,145.48,1628911
2026-05-21,145.4,145.4,142.32,142.32,838574
2026-05-22,142.24,144.5,141.16,143.34,1030757
2026-05-25,142.1,143.88,141.36,143.24,801855
2026-05-26,144,145,141.5,141.5,1196926
2026-05-27,142.8,143.5,137.3,138.68,1642226
2026-05-28,140.84,142.78,140,141.24,1123138
2026-05-29,141.98,143.16,140.26,141.76,2895695
2026-06-01,143,145.5,142.5,144.5,1278844
2026-06-02,144.54,145.28,142.66,143.62,1166701
2026-06-03,143.62,146.14,143.5,145.88,1024878
2026-06-05,145.8,145.8,142.44,143,1169336
2026-06-08,145,146.5,142.52,144.72,1505984
2026-06-09,145,146.6,143.84,144.5,1209200
2026-06-10,145.44,146.2,143,144.1,2411002
2026-06-11,145,148.68,144.88,148.68,1285516
2026-06-12,148.34,148.48,143.8,146.84,2197406
